SKU;Cód PAI;Name;Price;URL
3100.0;21243.0;Fogão 5 Bocas à Gás Itatiaia Star New Acendimento Automático e Forno Limpa Fácil Preto Bivolt;1159,00;https://www.magazineluiza.com.br/busca/fogao+itat+itamaster+4b/?from=submit
3100.0;21243.0;Fogão de Piso Itatiaia 4 Bocas Star Clean New Acendimento Manual, Branco;569,90;https://www.magazineluiza.com.br/busca/fogao+itat+itamaster+4b/?from=submit
3522.0;22691.0;Ração Seca ND Quinoa Feline Digestion Cordeiro para Gatos Adultos - 400 Gr;67,90;https://www.magazineluiza.com.br/busca/racao+soma+deguste+gatos+adultos/?from=submit
3522.0;22691.0;Ração Úmida Golden Gourmet Gatos Adultos 70g 10UN,;27,00;https://www.magazineluiza.com.br/busca/racao+soma+deguste+gatos+adultos/?from=submit
3522.0;22691.0;Ração Úmida Matisse Mousse Salmão para Gatos Adultos - 85gr;10,50;https://www.magazineluiza.com.br/busca/racao+soma+deguste+gatos+adultos/?from=submit
3522.0;22691.0;Ração Seca Suprema Sabor Frango para Gatos Adultos Castrados - 10,1 Kg;128,44;https://www.magazineluiza.com.br/busca/racao+soma+deguste+gatos+adultos/?from=submit
3522.0;22691.0;Ração Me gusta para gatos adultos frango e salmão 10kg;85,99;https://www.magazineluiza.com.br/busca/racao+soma+deguste+gatos+adultos/?from=submit
3522.0;22691.0;KIT 10 Ração Úmida Gran Plus Gourmet Gatos Adultos Carne Sachê 85g;27,19;https://www.magazineluiza.com.br/busca/racao+soma+deguste+gatos+adultos/?from=submit
3522.0;22691.0;Pack com 18 Unidades Ração Úmida Gran Plus Gourmet Gatos Adultos Carne Sachê 85g;49,19;https://www.magazineluiza.com.br/busca/racao+soma+deguste+gatos+adultos/?from=submit
3522.0;22691.0;Ração Super Premium Gatos Adultos Castrados Quatree Supreme;127,24;https://www.magazineluiza.com.br/busca/racao+soma+deguste+gatos+adultos/?from=submit
3522.0;22691.0;Sachê De Ração Úmida Para Gato Adulto Castrado Controle De Peso Sabor Frango 85g Gran Plus;9,61;https://www.magazineluiza.com.br/busca/racao+soma+deguste+gatos+adultos/?from=submit
3522.0;22691.0;Ração Royal Canin Sensible para Gatos Adultos Sensíveis - 1,5 Kg;125,99;https://www.magazineluiza.com.br/busca/racao+soma+deguste+gatos+adultos/?from=submit
3522.0;22691.0;Ração Úmida para Gatos Friskies Adultos Sabor Carne ao Molho em Sachê 85g Kit com doze unidades;47,88;https://www.magazineluiza.com.br/busca/racao+soma+deguste+gatos+adultos/?from=submit
