SKU;Cód PAI;Name;Price;URL
3100.0;21243.0;4 Grades Trempe Menor Fogão Itatiaia Itamaster 4b 3700000328;273,33;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Fogão Cooktop - Itatiaia Itamaster 127\u002F220v Cor Preto - 4 Queimadores;449,13;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Fogão Cooktop Com Alimentação Gás - Itatiaia 5 Bocas Tripla Chama Cor Preto - 5 Queimadores;750;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Cooktop De Embutir Gás Epsilon Prime 4 Bocas Preto 127v\u002F220v;319,96;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Fogão Cooktop Gás 4 Bocas Ultra Chama 127v\u002F220v Preto;389,27;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Fogão Cooktop - Itatiaia Itamaster 127\u002F220v Cor Branco - 4 Queimadores;531;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Fogão 5 Bocas Itamaster Digital Itatiaia Preto Com Mesa De Vidro E Trempe Ferro Fundido;1893,54;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Kit Espalhador + Bacia Fogão Mueller Sem Ac. Automatico 4 B;69,99;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Kit Grelhas + Bocas Peças Para Fogão Atlas Monaco Plus 4 B;129,99;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Fogão 4 Bocas A Gás Itatiaia Itamaster Com Timer Digital E Acendimento Automático Prata\u002Fpreto Bivolt;1534,41;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Cooktop 4 Bocas Itatiaia Itamaster Gás Tripla Preto Bivolt;529;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Cooktop Mueller 4b De Alumínio 59cm Com Grade Dupla Mcg4bl;1138;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Kit Tampinha Espalhador Original Fogão Atlas Utop Glass 4b;42,99;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Fogão 4 Bocas A Gás Itatiaia Itamaster Timer Preto Bivolt;1687;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Fogão Itatiaia Itamaster 5 Bocas Digital Preto Bivolt;1739;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Cooktop Fogatti À Gás Fgt 4b Vidro Preto Flange Inox Bivolt;642;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Tampinha Espalha Chama Espalhador Cooktop Fogão Fischer 4 B;35,49;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Mesa Vidro Fogão Itatiaia 5 Bocas Itamaster Detalhe;351;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Venturi Com Injetor Camara De Ar Fogão Mueller Original 4b;50,99;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Tubo Alimentador Do Forno Com Injetor Para Gas Glp 4b;35;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Mesa Vidro Fogão Itatiaia Itamaster 5b S\u002Ftimer 3700000331;409,99;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Fogão Cooktop Elétrica Itatiaia Itamaster Branco;533;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Clarice Júnior 4b Fogão Cooktop Gás Preto E Inox;260;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
3100.0;21243.0;Kit Tampa + Bacia + Grelha Peças Cooktop Fogão Fischer 4 B;213;https://lista.mercadolivre.com.br/fogao-itat-itamaster-4b#D[A:FOGAO%20ITAT%20ITAMASTER%204B]
